storeid,date,markdown1,markdown2,markdown3,markdown4,markdown5,totalmarkdown,hasmarkdown,markdownsegment
25,2022-04-09,1369.32,2082.19,3556.16,152.3,1877.38,9037.35,1,Promo modérée
25,2022-04-16,309.15,1706.9,2581.56,559.1,1498.55,6655.260000000001,1,Promo modérée
25,2022-04-23,3914.68,2488.73,2666.26,1048.35,3703.71,13821.73,1,Promo modérée
25,2022-04-30,3476.83,2834.38,3094.9,2910.16,2452.42,14768.69,1,Promo modérée
25,2022-05-07,4733.55,1101.54,158.63,3179.56,722.25,9895.53,1,Promo modérée
25,2022-05-14,1660.29,2382.77,279.32,2293.35,3047.12,9662.849999999999,1,Promo modérée
25,2022-05-21,4806.48,1345.84,2113.16,923.09,4435.21,13623.779999999999,1,Promo modérée
25,2022-05-28,4588.59,1104.11,3667.91,1481.69,3846.46,14688.760000000002,1,Promo modérée
25,2022-06-04,1299.57,868.92,745.82,1176.0,2809.83,6900.139999999999,1,Promo modérée
25,2022-06-11,2313.2,492.33,1568.86,2543.91,978.32,7896.619999999999,1,Promo modérée
25,2022-06-18,4787.9,2713.62,604.55,148.93,1795.93,10050.93,1,Promo modérée
25,2022-06-25,234.3,2552.58,3790.98,404.9,959.05,7941.81,1,Promo modérée
25,2022-07-02,3339.42,2393.62,4421.68,5254.95,4993.47,20403.140000000003,1,Promo forte
25,2022-07-09,1887.74,2126.49,3717.51,2506.7,3491.37,13729.809999999998,1,Promo modérée
25,2022-07-16,2667.0,1610.27,3038.88,2859.61,1517.38,11693.14,1,Promo modérée
25,2022-07-23,932.67,279.15,2298.17,3180.28,159.57,6849.84,1,Promo modérée
25,2022-07-30,4376.43,2306.62,3371.97,616.09,1367.34,12038.45,1,Promo modérée
25,2022-08-06,4394.82,2117.65,3501.52,487.74,1795.41,12297.14,1,Promo modérée
25,2022-08-13,461.1,1699.46,1532.69,162.62,3167.9,7023.77,1,Promo modérée
25,2022-08-20,4570.32,1654.05,1779.81,10.62,3199.48,11214.28,1,Promo modérée
25,2022-08-27,4269.1,2860.79,1310.65,522.68,3585.92,12549.140000000001,1,Promo modérée
25,2022-09-03,1204.78,3311.77,8194.01,3899.72,7808.12,24418.4,1,Promo forte
25,2022-09-10,1688.55,1939.95,3665.04,618.69,1816.62,9728.849999999999,1,Promo modérée
25,2022-09-17,2062.58,1700.87,3541.05,1124.92,3033.74,11463.16,1,Promo modérée
25,2022-09-24,1784.01,799.39,3893.69,1757.54,3854.15,12088.78,1,Promo modérée
25,2022-10-01,1948.82,1456.91,2373.42,2764.18,3820.76,12364.09,1,Promo modérée
25,2022-10-08,933.75,2455.24,2194.35,2860.19,3666.64,12110.17,1,Promo modérée
25,2022-10-15,1483.21,618.0,3588.35,520.5,3089.34,9299.4,1,Promo modérée
25,2022-10-22,4874.82,395.5,1565.6,1506.38,2839.71,11182.009999999998,1,Promo modérée
25,2022-10-29,1713.37,1340.17,866.38,350.78,668.6,4939.3,1,Promo faible
25,2022-11-05,3144.44,0.29,3683.83,2879.97,4337.72,14046.25,1,Promo modérée
25,2022-11-12,806.84,977.96,1963.34,2080.86,2518.35,8347.35,1,Promo modérée
25,2022-11-19,2953.92,1716.97,446.7,700.91,1136.88,6955.38,1,Promo modérée
25,2022-11-26,4832.84,1073.38,6610.1,1282.06,4777.09,18575.47,1,Promo modérée
25,2022-12-03,271.01,1763.31,3013.99,1152.61,2197.57,8398.49,1,Promo modérée
25,2022-12-10,3544.67,1957.86,3489.22,323.55,1260.93,10576.23,1,Promo modérée
25,2022-12-17,1472.03,379.1,1186.15,2090.11,3803.55,8930.94,1,Promo modérée
25,2022-12-24,8092.85,1808.16,237.33,2812.33,447.44,13398.11,1,Promo modérée
25,2022-12-31,2649.82,487.91,7058.52,4305.55,6748.11,21249.91,1,Promo forte
25,2023-01-07,4991.42,5457.7,3851.75,1671.03,1692.95,17664.85,1,Promo modérée
25,2023-01-14,2748.19,718.25,1512.66,1023.44,1747.91,7750.450000000001,1,Promo modérée
25,2023-01-21,1430.02,2995.49,294.51,2250.33,784.97,7755.320000000001,1,Promo modérée
25,2023-01-28,1249.55,420.21,1263.51,1195.86,1788.11,5917.24,1,Promo modérée
25,2023-02-04,92.88,1469.04,1793.16,210.23,602.11,4167.42,1,Promo faible
25,2023-02-11,100.61,1342.69,3944.65,2218.55,1593.13,9199.630000000001,1,Promo modérée
25,2023-02-18,2915.04,795.64,275.53,2642.57,2634.59,9263.37,1,Promo modérée
25,2023-02-25,1459.05,1969.62,3302.33,1123.24,3594.84,11449.08,1,Promo modérée
25,2023-03-04,3241.23,1486.89,1810.88,2967.92,1326.17,10833.09,1,Promo modérée
25,2023-03-11,927.26,2026.6,315.04,1483.14,386.38,5138.42,1,Promo modérée
25,2023-03-18,2435.72,525.02,405.58,1096.52,2093.43,6556.27,1,Promo modérée
25,2023-03-25,2222.69,1030.22,3369.23,2746.06,4424.74,13792.939999999999,1,Promo modérée
25,2023-04-01,2326.87,1322.62,2500.39,595.73,3899.03,10644.64,1,Promo modérée
25,2023-04-08,2062.29,1515.3,2975.22,795.03,922.05,8269.89,1,Promo modérée
25,2023-04-15,2297.79,2074.33,10.64,2053.66,2725.55,9161.970000000001,1,Promo modérée
25,2023-04-22,511.6,1010.51,273.94,2809.87,3631.53,8237.45,1,Promo modérée
25,2023-04-29,4387.48,798.87,2487.04,905.29,1013.07,9591.75,1,Promo modérée
25,2023-05-06,524.26,941.31,2676.65,709.18,3994.16,8845.560000000001,1,Promo modérée
25,2023-05-13,370.68,884.31,3438.47,2409.49,3938.71,11041.66,1,Promo modérée
25,2023-05-20,4851.19,2446.08,141.11,1108.31,128.61,8675.3,1,Promo modérée
25,2023-05-27,2002.27,1214.79,3085.64,494.91,709.83,7507.44,1,Promo modérée
25,2023-06-03,1645.3,1100.9,1681.84,1129.46,2508.55,8066.05,1,Promo modérée
25,2023-06-10,3492.44,1041.68,1740.88,825.8,3385.48,10486.28,1,Promo modérée
25,2023-06-17,4444.13,1518.26,1973.43,2843.48,623.03,11402.330000000002,1,Promo modérée
25,2023-06-24,2963.63,1670.18,3363.39,2368.93,3960.72,14326.85,1,Promo modérée
25,2023-07-01,9611.21,494.69,4909.72,885.5,267.26,16168.38,1,Promo modérée
25,2023-07-08,404.38,315.78,3458.14,1761.47,1228.74,7168.51,1,Promo modérée
25,2023-07-15,1412.49,866.33,3456.5,2152.02,1053.73,8941.07,1,Promo modérée
25,2023-07-22,210.72,911.07,2695.89,522.72,999.9,5340.299999999999,1,Promo modérée
25,2023-07-29,1707.05,1722.99,621.25,1686.1,1840.38,7577.7699999999995,1,Promo modérée
25,2023-08-05,4896.84,1278.49,3155.98,2295.27,526.13,12152.71,1,Promo modérée
25,2023-08-12,4617.54,2370.11,3427.39,3119.3,3605.75,17140.09,1,Promo modérée
25,2023-08-19,1932.84,2545.02,3842.27,1992.89,2054.66,12367.679999999998,1,Promo modérée
25,2023-08-26,3660.14,1248.41,3555.41,1230.1,2852.3,12546.36,1,Promo modérée
25,2023-09-02,2017.56,1145.59,4220.62,709.92,8856.8,16950.489999999998,1,Promo modérée
25,2023-09-09,2949.05,1164.92,3935.49,231.81,2600.04,10881.310000000001,1,Promo modérée
25,2023-09-16,106.82,108.33,3966.9,3428.32,1505.29,9115.66,1,Promo modérée
25,2023-09-23,3741.41,2598.88,2986.94,2262.66,3446.55,15036.439999999999,1,Promo modérée
25,2023-09-30,3396.78,2877.91,2324.22,3193.84,64.03,11856.78,1,Promo modérée
25,2023-10-07,2949.56,721.61,862.87,1945.43,4079.18,10558.65,1,Promo modérée
25,2023-10-14,583.85,1098.38,1095.52,694.1,894.12,4365.97,1,Promo faible
25,2023-10-21,2661.77,2858.72,3522.13,3351.71,1749.58,14143.909999999998,1,Promo modérée
25,2023-10-28,3413.11,409.36,1175.1,1751.28,3059.47,9808.32,1,Promo modérée
25,2023-11-04,3436.46,1313.37,3427.72,1373.58,2107.22,11658.349999999999,1,Promo modérée
25,2023-11-11,2375.14,2117.78,3581.53,1727.95,490.02,10292.420000000002,1,Promo modérée
25,2023-11-18,184.95,2062.23,3970.95,3217.22,3074.72,12510.069999999998,1,Promo modérée
25,2023-11-25,7779.02,6401.16,7575.02,4115.19,7808.53,33678.92,1,Promo forte
25,2023-12-02,4384.74,295.06,712.87,2522.16,786.5,8701.33,1,Promo modérée
25,2023-12-09,4205.69,2423.86,2316.42,2262.97,181.99,11390.929999999998,1,Promo modérée
25,2023-12-16,1774.52,2186.68,2392.39,3195.85,654.33,10203.77,1,Promo modérée
25,2023-12-23,5565.7,3221.23,3189.96,2887.3,4268.22,19132.41,1,Promo modérée
25,2023-12-30,8566.39,1811.6,861.52,1811.12,3535.27,16585.9,1,Promo modérée
25,2024-01-06,8804.25,5565.49,1702.08,954.34,6278.21,23304.37,1,Promo forte
25,2024-01-13,3669.94,2485.68,249.14,2382.15,1300.22,10087.13,1,Promo modérée
25,2024-01-20,3706.31,2526.2,1510.27,46.58,1168.81,8958.17,1,Promo modérée
25,2024-01-27,2621.32,494.95,2492.2,1537.38,3635.63,10781.48,1,Promo modérée
25,2024-02-03,435.06,2377.49,888.02,1760.8,4232.53,9693.9,1,Promo modérée
25,2024-02-10,2893.32,1481.48,1455.32,3231.26,1496.17,10557.550000000001,1,Promo modérée
25,2024-02-17,1685.32,2726.29,1803.21,1849.57,2954.15,11018.539999999999,1,Promo modérée
25,2024-02-24,3860.06,2622.3,1568.88,2840.0,1164.77,12056.010000000002,1,Promo modérée
25,2024-03-02,1596.91,93.28,2521.97,1107.91,3313.69,8633.76,1,Promo modérée
25,2024-03-09,654.99,2982.41,1137.76,2523.61,990.12,8288.890000000001,1,Promo modérée
25,2024-03-16,43.22,1551.06,2099.15,419.42,1057.34,5170.1900000000005,1,Promo modérée
25,2024-03-23,3443.56,112.37,2342.59,10.84,1193.3,7102.660000000001,1,Promo modérée
25,2024-03-30,3346.25,1124.59,2493.69,3491.09,4440.92,14896.54,1,Promo modérée
25,2024-04-06,2261.52,1132.73,1179.53,3479.71,3300.97,11354.46,1,Promo modérée
25,2024-04-13,1331.9,670.8,989.15,1884.68,1310.91,6187.44,1,Promo modérée
25,2024-04-20,4457.71,2806.39,2704.43,1815.38,3969.01,15752.92,1,Promo modérée
25,2024-04-27,4676.85,1977.56,3501.11,2651.57,1394.37,14201.46,1,Promo modérée
25,2024-05-04,3059.65,2476.24,1018.81,2624.12,910.46,10089.279999999999,1,Promo modérée
25,2024-05-11,1806.14,2000.71,2234.12,1921.39,2298.74,10261.1,1,Promo modérée
25,2024-05-18,2774.49,286.82,1212.03,808.04,1005.25,6086.63,1,Promo modérée
25,2024-05-25,4370.74,2587.39,1562.98,199.44,480.34,9200.89,1,Promo modérée
25,2024-06-01,4083.37,2189.55,2354.5,2694.68,4261.65,15583.75,1,Promo modérée
25,2024-06-08,1667.34,2730.74,2446.57,2367.72,26.19,9238.56,1,Promo modérée
25,2024-06-15,4882.88,2010.61,2639.67,3217.69,4478.42,17229.27,1,Promo modérée
25,2024-06-22,500.93,1870.11,1874.07,2200.45,3050.82,9496.38,1,Promo modérée
25,2024-06-29,2449.26,2961.19,1134.03,1848.11,3070.46,11463.05,1,Promo modérée
25,2024-07-06,5426.19,4162.16,5906.23,5607.99,8573.18,29675.75,1,Promo forte
25,2024-07-13,4840.79,2595.66,1159.45,2362.74,3230.1,14188.74,1,Promo modérée
25,2024-07-20,1104.2,1223.53,1735.69,2567.81,2782.78,9414.01,1,Promo modérée
25,2024-07-27,3717.85,1471.63,467.73,1025.16,1146.12,7828.489999999999,1,Promo modérée
25,2024-08-03,4823.93,2997.72,3811.69,2513.85,3358.98,17506.170000000002,1,Promo modérée
25,2024-08-10,2082.55,1381.39,2639.27,2714.06,3917.45,12734.720000000001,1,Promo modérée
25,2024-08-17,1110.02,2146.22,718.63,1397.93,1315.74,6688.54,1,Promo modérée
25,2024-08-24,979.32,2303.6,1258.85,1199.51,1134.69,6875.970000000001,1,Promo modérée
25,2024-08-31,4523.46,1828.18,155.61,2142.91,403.51,9053.67,1,Promo modérée
25,2024-09-07,4588.21,3039.66,5193.3,1517.92,9180.6,23519.690000000002,1,Promo forte
25,2024-09-14,717.65,1688.62,2685.98,1993.47,2954.3,10040.02,1,Promo modérée
25,2024-09-21,248.12,894.88,3767.45,3442.24,3712.06,12064.749999999998,1,Promo modérée
25,2024-09-28,275.12,591.39,1956.78,551.77,3117.22,6492.28,1,Promo modérée
25,2024-10-05,688.43,781.02,1958.16,214.69,430.59,4072.89,1,Promo faible
25,2024-10-12,710.79,534.32,1510.18,735.26,373.39,3863.94,1,Promo faible
25,2024-10-19,3879.74,1473.01,386.13,3214.64,3008.97,11962.49,1,Promo modérée
25,2024-10-26,2369.35,1456.42,2943.53,2148.04,359.79,9277.130000000001,1,Promo modérée
25,2024-11-02,3257.3,585.32,2816.56,2706.03,559.44,9924.650000000001,1,Promo modérée
25,2024-11-09,3030.24,1772.83,207.69,2619.05,2152.23,9782.039999999999,1,Promo modérée
25,2024-11-16,707.86,481.51,3467.74,432.52,1731.12,6820.749999999999,1,Promo modérée
25,2024-11-23,8107.6,5616.1,868.32,1948.89,1340.92,17881.83,1,Promo modérée
25,2024-11-30,6760.7,1520.06,4218.06,393.61,6738.07,19630.5,1,Promo modérée
25,2024-12-07,4006.8,2155.69,2318.91,2198.5,423.2,11103.1,1,Promo modérée
25,2024-12-14,843.19,2059.97,3851.93,1085.03,68.82,7908.94,1,Promo modérée
25,2024-12-21,7180.41,2489.42,1789.4,6916.59,7387.83,25763.65,1,Promo forte
26,2022-01-01,7874.36,4223.93,2005.74,6566.59,7421.65,28092.270000000004,1,Promo forte
26,2022-01-08,3711.3,2568.73,2029.13,2186.27,3845.57,14341.0,1,Promo modérée
26,2022-01-15,79.18,637.72,937.8,1143.14,1268.04,4065.88,1,Promo faible
26,2022-01-22,4318.76,1896.14,875.85,1265.83,3554.84,11911.420000000002,1,Promo modérée
26,2022-01-29,1537.71,2314.79,2590.27,924.6,955.66,8323.03,1,Promo modérée
26,2022-02-05,2993.92,1758.52,2567.56,2851.75,4110.99,14282.74,1,Promo modérée
26,2022-02-12,3271.7,1459.74,3033.33,1489.87,574.19,9828.83,1,Promo modérée
26,2022-02-19,4976.4,1250.58,2006.83,2693.94,2863.87,13791.619999999999,1,Promo modérée
26,2022-02-26,2006.83,1143.82,3717.96,2395.45,2796.45,12060.509999999998,1,Promo modérée
26,2022-03-05,2789.72,54.5,1749.4,2645.31,739.05,7977.9800000000005,1,Promo modérée
26,2022-03-12,4031.52,1974.39,1336.48,1316.69,701.5,9360.58,1,Promo modérée
26,2022-03-19,79.15,200.77,646.32,105.13,2961.7,3993.0699999999997,1,Promo faible
26,2022-03-26,4766.21,2080.51,2341.72,1128.7,1948.69,12265.830000000002,1,Promo modérée
26,2022-04-02,2938.84,1512.94,1029.71,792.37,2472.9,8746.76,1,Promo modérée
26,2022-04-09,4571.36,32.48,429.58,2040.77,3818.14,10892.329999999998,1,Promo modérée
26,2022-04-16,363.11,142.55,2448.31,126.66,3326.58,6407.209999999999,1,Promo modérée
26,2022-04-23,4522.19,2704.83,788.14,1332.02,605.82,9953.0,1,Promo modérée
26,2022-04-30,3441.84,2967.71,2661.53,240.71,2647.91,11959.699999999999,1,Promo modérée
26,2022-05-07,3943.85,1121.04,2931.84,56.84,66.65,8120.219999999999,1,Promo modérée
26,2022-05-14,4929.57,1063.23,222.64,682.15,4040.33,10937.919999999998,1,Promo modérée
26,2022-05-21,561.23,2571.51,839.87,2251.03,2322.75,8546.39,1,Promo modérée
26,2022-05-28,4967.36,80.28,200.63,1136.27,3742.31,10126.849999999999,1,Promo modérée
26,2022-06-04,3039.83,583.08,2777.02,2748.87,3826.5,12975.3,1,Promo modérée
26,2022-06-11,584.8,1507.5,3689.52,1540.14,3768.38,11090.34,1,Promo modérée
26,2022-06-18,976.57,2680.84,2600.79,2586.0,2797.48,11641.68,1,Promo modérée
26,2022-06-25,2405.5,2988.31,1535.72,2989.44,3880.55,13799.52,1,Promo modérée
26,2022-07-02,24.42,3293.52,5449.84,5975.88,9335.13,24078.79,1,Promo forte
26,2022-07-09,1129.29,562.66,3201.27,1459.95,4124.7,10477.869999999999,1,Promo modérée
26,2022-07-16,2386.76,1186.77,1944.69,3290.09,2958.25,11766.560000000001,1,Promo modérée
26,2022-07-23,3006.47,798.01,3070.04,344.61,2522.04,9741.169999999998,1,Promo modérée
26,2022-07-30,3228.61,1493.23,3638.38,2428.75,1718.26,12507.230000000001,1,Promo modérée
26,2022-08-06,2033.83,2696.06,682.28,1488.76,4322.33,11223.259999999998,1,Promo modérée
26,2022-08-13,4230.04,2567.8,2608.73,771.48,3288.05,13466.099999999999,1,Promo modérée
26,2022-08-20,3453.05,624.84,2876.76,2056.02,2755.57,11766.24,1,Promo modérée
26,2022-08-27,1690.06,887.68,1388.98,1714.59,4386.69,10068.0,1,Promo modérée
26,2022-09-03,2247.57,4758.9,3709.94,5716.84,4049.65,20482.9,1,Promo forte
26,2022-09-10,1321.77,2788.1,2630.54,400.08,646.13,7786.62,1,Promo modérée
26,2022-09-17,4353.21,327.54,830.4,3396.63,606.35,9514.13,1,Promo modérée
26,2022-09-24,2594.9,2796.42,1684.42,1563.67,506.18,9145.59,1,Promo modérée
26,2022-10-01,1348.15,423.16,2797.96,2875.89,288.35,7733.51,1,Promo modérée
26,2022-10-08,2941.57,1988.42,2022.67,2861.28,2460.01,12273.95,1,Promo modérée
26,2022-10-15,2176.12,2546.98,430.64,1977.21,3268.51,10399.460000000001,1,Promo modérée
26,2022-10-22,4547.13,1109.36,3195.97,110.83,1044.76,10008.05,1,Promo modérée
26,2022-10-29,869.34,777.5,704.19,713.04,3460.31,6524.38,1,Promo modérée
26,2022-11-05,4638.29,897.19,1602.51,1386.99,2457.35,10982.33,1,Promo modérée
26,2022-11-12,35.22,1774.02,3192.24,876.63,170.42,6048.53,1,Promo modérée
26,2022-11-19,1796.37,2824.32,2595.36,3115.86,3536.25,13868.160000000002,1,Promo modérée
26,2022-11-26,5071.38,6300.56,2593.86,3764.63,3804.17,21534.6,1,Promo forte
26,2022-12-03,4056.68,2367.57,3083.68,1608.03,3280.01,14395.970000000001,1,Promo modérée
26,2022-12-10,1954.26,892.28,2396.64,1265.39,3175.15,9683.720000000001,1,Promo modérée
26,2022-12-17,3361.98,2851.88,1486.21,1069.03,775.77,9544.87,1,Promo modérée
26,2022-12-24,1735.16,1796.05,888.16,7135.55,8638.98,20193.9,1,Promo forte
26,2022-12-31,6606.35,6045.62,4475.31,22.85,2166.83,19316.96,1,Promo modérée
26,2023-01-07,9219.0,3152.21,2045.86,4617.73,2611.4,21646.2,1,Promo forte
26,2023-01-14,1683.88,1472.92,2820.32,2733.9,2985.84,11696.86,1,Promo modérée
26,2023-01-21,3082.18,196.71,1181.3,1422.47,2400.48,8283.14,1,Promo modérée
26,2023-01-28,1901.59,1576.12,12.84,1086.67,3899.58,8476.8,1,Promo modérée
26,2023-02-04,2658.03,911.0,1532.41,2769.78,2978.84,10850.060000000001,1,Promo modérée
26,2023-02-11,926.61,902.76,1392.95,656.4,54.73,3933.45,1,Promo faible
26,2023-02-18,3041.72,2219.5,1417.71,1631.26,288.96,8599.149999999998,1,Promo modérée
26,2023-02-25,3162.05,1717.4,1688.42,59.34,2794.33,9421.54,1,Promo modérée
26,2023-03-04,1112.6,1617.8,943.53,120.92,1810.3,5605.15,1,Promo modérée
26,2023-03-11,647.16,375.96,3225.3,2501.97,582.69,7333.08,1,Promo modérée
26,2023-03-18,2702.85,576.02,3435.23,1118.16,1299.63,9131.89,1,Promo modérée
26,2023-03-25,154.16,2479.88,1362.88,868.61,2609.52,7475.049999999999,1,Promo modérée
26,2023-04-01,2324.41,303.43,3385.23,1916.72,2711.11,10640.9,1,Promo modérée
26,2023-04-08,1423.76,1505.3,819.55,1039.44,3089.92,7877.969999999999,1,Promo modérée
26,2023-04-15,2841.7,2332.76,2860.49,1889.45,1725.23,11649.63,1,Promo modérée
26,2023-04-22,627.08,2902.36,3115.94,1043.57,191.46,7880.41,1,Promo modérée
26,2023-04-29,413.63,2745.4,1034.6,2525.36,272.97,6991.96,1,Promo modérée
26,2023-05-06,4777.44,110.75,1168.19,243.28,3956.39,10256.05,1,Promo modérée
26,2023-05-13,1993.52,947.26,3088.76,214.47,2910.09,9154.1,1,Promo modérée
26,2023-05-20,3002.54,424.21,468.24,2235.18,3829.98,9960.15,1,Promo modérée
26,2023-05-27,3059.09,643.63,465.93,1909.51,3879.88,9958.04,1,Promo modérée
26,2023-06-03,1885.2,2557.34,1884.7,937.5,1171.16,8435.9,1,Promo modérée
26,2023-06-10,1678.12,699.9,12.03,2423.93,2657.49,7471.469999999999,1,Promo modérée
26,2023-06-17,4565.35,321.39,2975.68,2027.75,1611.86,11502.03,1,Promo modérée
26,2023-06-24,3021.04,2197.57,3965.34,910.33,1450.75,11545.03,1,Promo modérée
26,2023-07-01,10403.93,5803.93,8720.6,2894.78,9388.38,37211.619999999995,1,Promo forte
26,2023-07-08,3893.76,1895.09,897.43,2596.73,635.95,9918.960000000001,1,Promo modérée
26,2023-07-15,4533.06,1023.31,1664.24,1639.56,2821.07,11681.24,1,Promo modérée
26,2023-07-22,1992.06,1513.5,1291.61,3419.03,3265.58,11481.78,1,Promo modérée
26,2023-07-29,2715.97,1875.56,3924.83,142.77,2304.44,10963.570000000002,1,Promo modérée
26,2023-08-05,3745.87,1542.6,872.85,1728.27,3.97,7893.56,1,Promo modérée
26,2023-08-12,4867.6,2567.8,1008.08,688.33,2817.5,11949.310000000001,1,Promo modérée
26,2023-08-19,764.13,1705.05,410.62,707.16,1056.05,4643.009999999999,1,Promo faible
26,2023-08-26,122.32,1892.95,3343.37,1093.61,591.83,7044.079999999999,1,Promo modérée
26,2023-09-02,9147.79,4854.34,2432.57,5800.9,2425.44,24661.039999999997,1,Promo forte
26,2023-09-09,2862.35,517.39,2903.87,213.08,744.38,7241.07,1,Promo modérée
26,2023-09-16,3891.99,2581.9,24.03,412.54,2515.59,9426.05,1,Promo modérée
26,2023-09-23,764.18,1088.26,2855.24,111.37,3834.8,8653.85,1,Promo modérée
26,2023-09-30,4888.96,1099.07,3477.12,653.83,2009.37,12128.349999999999,1,Promo modérée
26,2023-10-07,2649.13,1576.37,2995.02,1195.84,3428.41,11844.77,1,Promo modérée
26,2023-10-14,2092.02,2717.25,3610.32,3473.47,2478.88,14371.939999999999,1,Promo modérée
26,2023-10-21,1167.38,1819.92,3666.37,3325.75,19.85,9999.27,1,Promo modérée
26,2023-10-28,4266.62,1327.88,1435.93,1594.02,2937.58,11562.03,1,Promo modérée
26,2023-11-04,4824.95,1868.18,3512.68,363.71,1131.75,11701.269999999999,1,Promo modérée
26,2023-11-11,2093.06,2889.39,2333.89,484.38,2456.57,10257.29,1,Promo modérée
26,2023-11-18,1174.47,2065.59,2060.32,1139.02,1271.88,7711.280000000002,1,Promo modérée
26,2023-11-25,1125.76,1033.4,4595.82,2370.29,416.47,9541.74,1,Promo modérée
26,2023-12-02,3616.46,1092.21,1984.95,2553.69,3274.46,12521.77,1,Promo modérée
26,2023-12-09,3212.87,2353.86,460.89,1830.1,4317.44,12175.16,1,Promo modérée
26,2023-12-16,2779.73,466.96,2319.17,2108.33,1882.8,9556.99,1,Promo modérée
26,2023-12-23,2724.25,5166.71,6239.51,2073.66,964.61,17168.74,1,Promo modérée
26,2023-12-30,3949.94,6349.19,6071.5,6604.78,1432.92,24408.33,1,Promo forte
26,2024-01-06,5054.55,2603.86,6428.02,2386.73,5300.98,21774.14,1,Promo forte
26,2024-01-13,4015.93,800.52,681.75,2639.33,1870.28,10007.81,1,Promo modérée
26,2024-01-20,3652.06,2058.12,2560.29,937.68,4260.33,13468.480000000001,1,Promo modérée
26,2024-01-27,2073.93,2807.75,364.47,306.81,3071.03,8623.990000000002,1,Promo modérée
26,2024-02-03,4444.2,128.66,2194.55,3274.47,3849.22,13891.099999999999,1,Promo modérée
26,2024-02-10,2983.86,98.44,1654.21,2906.35,1999.48,9642.34,1,Promo modérée
26,2024-02-17,968.97,1269.52,1961.69,1752.22,2324.13,8276.53,1,Promo modérée
26,2024-02-24,4940.96,2596.69,3550.31,2399.5,719.54,14207.0,1,Promo modérée
26,2024-03-02,1980.61,636.37,1513.0,3442.24,3254.59,10826.81,1,Promo modérée
26,2024-03-09,4480.83,1670.63,2933.36,1586.69,2358.56,13030.07,1,Promo modérée
26,2024-03-16,4099.11,2331.48,3380.41,984.24,1944.21,12739.45,1,Promo modérée
26,2024-03-23,1045.88,2645.12,236.4,794.46,1580.63,6302.490000000001,1,Promo modérée
